"","id_jogador","nome_jogador","id_partida","data_nascimento_jogador","posicao","altura","nome_temporada","minutos_partida_jogador","pontos_equipe_casa","pontos_equipe_fora","pontos_total_jogador","pontos_total_jogador_e_pontos_perdidos_jogador","arremessos_2_certos_jogador","arremessos_2_total_jogador","arremessos_3_certos_jogador","arremessos_3_total_jogador","arremessos_lance_livre_certos_jogador","arremessos_lance_livre_total_jogador","rebotes_ofensivos_jogador","rebotes_defensivos_jogador","rebotes_total_jogador","assistencias_total_jogador","roubadas_bola_jogador","tocos_total_jogador","faltas_cometidas_jogador","faltas_recebidas_jogador","erros_jogador","violacao_jogador","enterradas_total_jogador","enterradas_total_jogador","eficiencia_jogador"
"947",140,"Eduardo Mariano de Oliveira",21644,"29/09/1983","Ala",1.93,"2015/2016",4924517.55,72,74,237,526,61,115,24,81,43,53,19,93,112,46,52,5,53,63,29,9,7,7,286
"948",145,"Renato Carbonari",21363,"24/04/1987","AlaPivo",2.05,"2015/2016",5950700,81,86,320,664,107,197,21,68,43,66,42,103,145,42,22,12,76,72,25,5,11,11,337
"949",146,"Guilherme Pereira Deodato",21653,"02/06/1991","Ala",1.92,"2015/2016",7416462.25,93,82,539,1204,107,197,76,226,97,132,22,80,102,92,62,7,76,129,76,14,9,9,432
"950",147,"Alexandro da Silva de Oliveira",21642,"17/08/1983","Ala",NA,"2015/2016",4263441.7,80,86,354,778,78,145,41,125,75,113,31,49,80,50,17,9,61,83,21,4,9,9,289
"951",151,"Edwandesson Carvalho",21398,"29/03/1987","AlaArmador",1.96,"2015/2016",4818148.25,62,92,377,763,79,141,46,123,81,112,44,79,123,41,23,4,63,89,53,10,9,9,331
"952",154,"Jefferson William Andrade da Silva Antônio",21693,"29/03/1983","AlaPivo",2.07,"2015/2016",5403764.3,100,66,489,1011,89,160,86,208,53,67,43,158,201,54,20,10,77,69,39,6,1,1,514
"953",166,"Vinícius Villela Gobor",21642,"03/09/1990","Armador",NA,"2015/2016",3112135.95,80,86,161,330,27,58,29,62,20,28,5,36,41,35,14,0,63,42,23,4,0,0,152
"954",168,"Guilherme Santos Hubner",21660,"28/04/1987","AlaPivo",2.1,"2015/2016",2734747.95,83,78,123,251,37,53,12,44,13,13,19,36,55,8,4,7,35,13,5,0,4,4,143
"955",175,"Thiago Farias Mathias Rosa",21632,"28/07/1989","Pivo",NA,"2015/2016",3011550.9,88,60,224,362,95,154,0,2,34,48,49,119,168,12,11,36,70,47,16,6,16,16,337
"956",178,"Marcos Vinícius Inácio",21642,"10/08/1984","Pivo",2.05,"2015/2016",5378898.65,80,86,303,595,91,181,15,43,76,104,43,116,159,31,19,15,89,94,27,7,25,25,331
"957",182,"Guilherme Frantz Teichmann",21653,"03/09/1983","AlaPivo",2.04,"2015/2016",7145675.4,93,82,327,518,140,204,4,12,35,74,69,221,290,102,53,27,115,99,67,10,42,42,605
"958",187,"Murilo Becker da Rosa",21693,"14/07/1983","Pivo",2.08,"2015/2016",2278515.7,100,66,164,291,54,98,7,15,35,50,27,50,77,12,11,7,53,44,18,4,2,2,176
"959",192,"Larry James Taylor Jr",21677,"03/10/1980","Armador",NA,"2015/2016",7138749.05,79,75,450,1054,129,258,41,148,69,94,39,134,173,155,69,6,68,114,46,4,0,0,539
"960",193,"Marcelo Magalhães Machado",21693,"12/04/1975","Ala",2,"2015/2016",6293868.3,100,66,429,950,54,127,87,208,60,72,12,93,105,120,40,3,80,69,43,0,0,0,446
"961",203,"Wagner de Carvalho França Mattos",21674,"21/09/1982","NOTFOUND",NA,"2015/2016",2500687.35,81,71,72,148,24,54,0,0,24,40,30,34,64,21,9,3,42,32,11,1,0,0,106
"962",210,"Paulo Heitor Boracini",21693,"26/12/1984","AlaArmador",NA,"2015/2016",2835724.1,100,66,254,484,55,88,38,91,30,35,18,49,67,74,13,0,51,35,37,4,0,0,271
"963",214,"Fúlvio Chiantia de Assis",21680,"15/08/1981","Armador",NA,"2015/2016",6125137.45,85,79,312,569,68,120,33,81,77,86,30,76,106,238,38,2,97,115,78,6,0,0,496
"964",216,"Renan Santos Lenz",21671,"10/09/1990","Pivo",NA,"2015/2016",6838736.95,86,89,343,768,82,190,49,116,32,40,58,120,178,34,18,38,95,34,38,3,20,20,381
"965",267,"Eduardo Magalhães Machado",21665,"10/09/1982","AlaArmador",NA,"2015/2016",3894662.7,63,64,333,871,36,70,65,215,66,86,6,72,78,97,34,3,43,72,56,2,3,3,282
"966",273,"Luiz Felipe Elizeu Mendes Ribeiro",21666,"20/08/1979","AlaPivo",2,"2015/2016",3031526.1,95,80,242,449,46,79,38,82,36,45,28,78,106,16,20,15,76,36,17,4,5,5,283
"967",299,"Daniel Nascimento Costa Souza",21363,"27/02/1981","Pivo",2.07,"2015/2016",2535001,81,86,24,32,8,11,0,0,8,10,4,6,10,1,1,1,13,5,2,0,0,0,28
"968",308,"Thiago Francisco Labbate",21357,"30/05/1983","Pivo",2.08,"2015/2016",2201180.75,90,71,30,61,12,21,0,0,6,19,8,15,23,1,3,0,11,12,3,0,3,3,32
"969",310,"Gustavo Santos Pereira Lima",21642,"05/07/1985","Armador",NA,"2015/2016",4148648.2,80,86,252,598,63,155,26,74,48,66,25,58,83,114,41,0,73,74,49,15,0,0,255
"970",315,"Eric Arthur Romualdo",21653,"14/03/1983","Armador",1.85,"2015/2016",5009298,93,82,428,823,73,146,68,146,78,93,23,76,99,118,45,1,85,106,68,13,0,0,436
"971",324,"Bruno Irigoyen",21633,"16/04/1992","Ala",1.98,"2015/2016",4615585.05,74,64,337,614,87,162,25,61,88,107,25,72,97,65,32,3,63,85,38,13,1,1,346
"972",341,"Guilherme Schneider",21632,"17/10/1986","Ala",NA,"2015/2016",4482100.4,88,60,289,745,55,111,46,155,41,58,22,46,68,46,19,0,71,70,25,9,5,5,203
"973",360,"Pedro Cesar Teruel Lima",21363,"08/07/1987","NOTFOUND",NA,"2015/2016",5169832.9,81,86,379,723,71,138,43,107,108,126,9,52,61,55,17,1,55,105,28,4,0,0,319
"974",365,"Ronald Ricardo Ramon Guerrero",21693,"14/01/1986","NOTFOUND",NA,"2015/2016",2776611.5,100,66,147,286,25,53,25,52,22,24,9,33,42,30,20,2,45,32,11,5,0,0,168
"975",366,"Welington Reginaldo dos Santos",21630,"21/01/1981","Armador",1.85,"2015/2016",2129317.95,89,79,172,362,17,34,29,77,51,63,4,39,43,94,9,2,41,70,52,0,0,0,184
"976",367,"Marcus Vinícius Vieira de Sousa",21692,"31/05/1984","Ala",2.07,"2015/2016",5667195.5,94,81,651,1270,130,255,68,177,187,229,33,128,161,127,50,10,70,193,64,9,11,11,643
"977",370,"Arthur José da Luz Casimiro",21306,"02/05/1992","Pivo",NA,"2015/2016",2111942.4,63,80,92,130,41,58,0,0,10,14,28,37,65,4,4,9,34,13,4,2,2,2,143
"978",381,"Davi Rossetto de Oliveira",21666,"27/07/1992","Armador",1.81,"2015/2016",8107066.3,95,80,406,831,76,163,45,121,119,142,24,103,127,155,30,1,75,144,75,8,0,0,442
"979",389,"Renato Scholz da Silva",21337,"21/12/1988","AlaPivo",2.03,"2015/2016",3203407.2,82,91,211,507,69,139,18,63,19,40,37,57,94,24,22,7,74,43,21,6,1,1,187
"980",394,"Luis Felipe Gruber",21660,"16/05/1985","AlaPivo",NA,"2015/2016",5251163.45,83,78,330,684,67,138,49,117,49,57,28,104,132,27,17,21,81,49,40,3,10,10,322
"981",400,"Gutemberg Pereira de Souza",21641,"13/01/1983","Ala",1.9,"2015/2016",3023898.65,93,73,176,439,27,44,36,109,14,24,8,27,35,19,5,0,18,22,6,3,0,0,123
"982",404,"Daniel Machado de Barros Castellar",21633,"14/12/1983","Pivo",2.02,"2015/2016",3821206.05,74,64,224,434,85,166,3,10,45,72,44,91,135,42,22,20,66,62,29,2,10,10,288
"983",412,"Matheus Dalla Barba",21363,"02/05/1991","Ala",1.97,"2015/2016",3107227.65,81,86,194,367,28,52,38,78,24,29,6,55,61,31,14,1,36,28,34,4,1,1,190
"984",420,"Henrique Macia Alves da Cruz",21680,"14/02/1984","AlaPivo",NA,"2015/2016",6177812.45,85,79,234,538,71,146,18,66,38,48,39,110,149,58,33,5,94,58,20,4,5,5,317
"985",425,"Robert Andrew Day",21693,"13/01/1982","Ala",1.97,"2015/2016",6333563.65,100,66,457,844,45,69,103,214,58,64,32,131,163,54,37,0,99,65,27,5,0,0,531
"986",427,"Lucas Cipolini Alves",21679,"14/06/1986","Pivo",2.03,"2015/2016",4945123.9,100,80,318,618,57,91,54,127,42,55,30,77,107,23,12,15,55,49,29,4,14,14,318
"987",433,"Elio Corazza Neto",21204,"27/12/1989","Armador",NA,"2015/2016",777881.25,74,71,29,72,4,13,6,14,3,4,3,9,12,29,7,2,10,8,4,0,0,0,56
"988",437,"Ronald Rudson Rodrigues dos Reis",21680,"23/12/1991","Pivo",2.07,"2015/2016",4767947.7,85,79,406,650,164,264,0,1,78,119,77,113,190,24,17,28,104,114,40,10,31,31,448
"989",441,"Deryk Evandro Ramos",21680,"14/06/1994","Armador",NA,"2015/2016",8064396.2,85,79,521,1162,70,135,104,270,69,82,18,71,89,108,53,3,72,103,61,8,0,0,458
"990",445,"Márcio da Silva Dornelles",21398,"28/12/1975","Ala",1.96,"2015/2016",4739657.5,62,92,354,789,57,154,38,113,126,142,21,94,115,32,19,3,69,109,22,8,2,2,302
"991",447,"André Stefanelli Martins",21653,"21/08/1984","Ala",1.98,"2015/2016",7576862.7,93,82,438,929,80,159,72,175,62,86,18,98,116,48,33,9,99,73,50,8,0,0,373
"992",448,"Lucas Fernandes Mariano",21677,"24/09/1993","Pivo",2.07,"2015/2016",5122269.85,79,75,335,780,82,148,41,135,48,79,67,95,162,27,17,29,84,61,24,8,14,14,336
"993",449,"Fernando Feres Penna",21305,"24/10/1983","Armador",1.89,"2015/2016",2819430.4,82,69,86,232,9,24,18,56,14,16,5,38,43,54,14,0,33,28,23,6,0,0,113
"994",478,"Ricardo Fischer",21393,"16/05/1991","Armador",1.85,"2015/2016",3735582.95,96,94,253,460,57,102,27,63,58,67,18,75,93,116,17,1,57,78,46,4,0,0,336
"995",480,"Valter Apolinario Da Silva",21660,"31/01/1977","Armador",1.85,"2015/2016",5436908.85,83,78,263,552,52,109,31,84,66,82,17,59,76,142,26,0,52,102,43,14,0,0,319
"996",481,"Alex Ribeiro Garcia",21693,"04/03/1980","Ala",1.9,"2015/2016",7796231,100,66,530,1094,110,180,59,189,133,167,18,176,194,169,43,11,102,144,64,5,4,4,634
"997",482,"Carlos Alexandre Rodrigues do Nascimento",21693,"18/04/1983","AlaPivo",2.03,"2015/2016",4052793.15,100,66,381,677,122,194,26,69,59,82,67,108,175,32,22,4,58,75,23,10,0,0,435
"998",484,"Bruno Pires Fiorotto",21630,"13/08/1984","Pivo",2.08,"2015/2016",129179.65,89,79,15,21,6,8,0,0,3,5,3,2,5,3,1,0,4,3,2,0,1,1,16
"999",530,"George Frederico Torres Homem Chaia",21652,"08/03/1991","Armador",1.82,"2015/2016",2423553.6,93,73,73,146,8,13,18,39,3,3,6,26,32,36,12,0,29,14,7,2,0,0,116
"1000",536,"Luis Otavio da Silva Vieira",21313,"09/03/1992","Ala",1.99,"2015/2016",712385.55,61,74,25,76,5,20,1,7,12,15,7,11,18,11,4,0,21,17,5,2,0,0,25
"1001",539,"Márcio de Mattos Junior",21169,"04/01/1993","AlaArmador",1.88,"2015/2016",141833,48,75,3,7,0,2,1,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,4
"1002",555,"Leonardo Simões Meindl",21693,"20/03/1993","Ala",2,"2015/2016",4695821.1,100,66,355,728,85,141,29,105,98,131,54,102,156,64,32,5,82,110,47,5,5,5,385
"1003",558,"Antonio Elpidio Ferreira Junior",21632,"25/05/1994","AlaPivo",2,"2015/2016",3575564.35,88,60,223,492,55,111,20,63,53,81,24,48,72,29,21,4,62,72,25,6,6,6,180
"1004",567,"Pedro Henrique Cavalin de Macedo",21634,"23/04/1993","Ala",2.03,"2015/2016",1800428.75,83,79,107,196,17,30,21,41,10,13,25,30,55,13,3,3,29,9,9,4,0,0,129
"1005",575,"Lucas Dias Silva",21671,"06/07/1995","Ala",2.07,"2015/2016",7519393.85,86,89,572,1143,124,252,73,170,105,129,43,152,195,72,39,14,89,118,66,9,12,12,558
"1006",598,"Caio Aparecido da Silveira Torres",21660,"03/06/1987","Pivo",NA,"2015/2016",5102989.9,83,78,503,958,175,311,25,81,78,93,82,136,218,27,16,8,63,96,39,13,3,3,498
"1007",600,"Feliciano Perez Neto",21646,"23/05/1990","Pivo",NA,"2015/2016",4385134.95,81,58,174,398,62,151,1,6,47,78,46,81,127,12,9,16,72,66,23,4,11,11,165
"1008",711,"Henrique Coelho",21638,"17/02/1993","Armador",1.87,"2015/2016",6196366.7,74,66,267,588,48,113,29,86,84,104,22,51,73,120,26,1,88,138,51,14,1,1,266
"1009",782,"Leonardo K. Waszkiewicz",21665,"23/05/1989","Pivo",NA,"2015/2016",3799271.95,63,64,157,279,59,107,0,1,39,62,44,92,136,10,8,33,75,55,13,1,20,20,243
"1010",786,"Diego Santana Conceição",21641,"08/05/1987","AlaPivo",1.98,"2015/2016",3477699.85,93,73,228,451,45,89,22,63,72,84,35,99,134,19,32,6,63,81,18,2,2,2,292
"1011",789,"Rafael Diogo Da Silva",21644,"28/02/1988","Armador",NA,"2015/2016",1554417.3,72,74,75,190,10,25,14,41,13,17,7,21,28,28,14,0,28,23,19,4,0,0,74
"1012",794,"Isaac Rafael Gonçalves",21633,"02/07/1990","Ala",1.92,"2015/2016",4917878.2,74,64,322,641,61,126,41,98,77,95,9,70,79,32,18,4,65,91,30,6,3,3,275
"1013",797,"Kenny Montrell Dawkins",21660,"23/07/1987","Armador",1.8,"2015/2016",6240992.45,83,78,356,791,68,146,53,141,61,76,21,55,76,107,57,1,60,99,49,9,0,0,349
"1014",801,"Ralfi Silva Ansaloni",21638,"26/12/1987","Pivo",NA,"2015/2016",5107486.75,74,66,293,570,120,239,0,5,53,77,45,165,210,18,17,23,69,69,29,4,14,14,369
"1015",818,"Humberto Luiz Gomes da Silva ",21671,"02/07/1995","AlaArmador",1.95,"2015/2016",4223664.4,86,89,276,589,56,112,38,100,50,65,19,71,90,56,24,5,66,72,40,12,2,2,262
"1016",823,"Leonardo Demétrio",21638,"24/03/1994","AlaPivo",2.08,"2015/2016",4987048.8,74,66,353,703,139,253,10,37,45,86,65,115,180,26,20,18,67,76,16,7,16,16,386
"1017",824,"Alvaro Calvo Masa",21646,"27/03/1983","Ala",2.02,"2015/2016",6985250.1,81,58,478,1030,111,241,44,134,124,146,49,124,173,46,23,4,69,124,50,12,0,0,403
"1018",828,"Daniel Almiro Zillmer",21239,"27/03/1986","Ala",1.98,"2015/2016",1590515.4,88,81,81,209,28,56,3,25,16,22,3,20,23,7,3,0,15,22,3,1,1,1,50
"1019",841,"Tobias Marramarco Lovato",21307,"18/08/1993","Ala",NA,"2015/2016",521695.35,87,60,11,34,0,1,3,10,2,2,2,3,5,1,3,0,3,2,1,1,0,0,10
"1020",858,"Atílio Leonardo Gomes de Mello",21651,"28/06/1982","Pivo",2.06,"2015/2016",3301583.3,79,88,142,243,53,97,0,0,36,49,24,40,64,8,4,5,33,38,19,0,8,8,135
"1021",859,"Steven Anthony Toyloy",21657,"06/10/1987","Pivo",NA,"2015/2016",2138119.35,88,83,150,235,58,92,1,1,31,48,35,57,92,15,11,4,38,46,13,4,20,20,193
"1022",948,"Caio Roberto Ranches de Souza",21346,"12/03/1987","Ala",1.92,"2015/2016",1684782.15,77,72,97,203,14,25,20,46,9,15,1,25,26,7,3,0,25,14,6,0,0,0,80
"1023",975,"Rômulo Vieira de Oliveira Junior",21226,"27/01/1992","Pivo",2,"2015/2016",102678.9,78,106,12,18,5,8,0,0,2,2,4,4,8,1,0,1,7,1,2,0,0,0,17
"1024",979,"Jefferson Froelich Socas",21364,"12/01/1991","AlaArmador",1.95,"2015/2016",5427880.2,65,81,175,381,68,129,5,24,24,51,35,106,141,79,39,9,31,55,46,6,9,9,283
"1025",982,"Douglas Tuchtenhagen Kurtz",21633,"11/07/1987","Pivo",2.13,"2015/2016",4261201.5,74,64,304,471,125,193,0,0,54,85,51,119,170,10,12,23,92,85,29,4,32,32,361
"1026",998,"Matheus Henrique Pereira",21279,"13/10/1994","AlaPivo",2.02,"2015/2016",886676.15,80,79,11,18,3,4,1,2,2,4,2,1,3,2,0,1,5,2,0,0,1,1,11
"1027",1002,"Danilo Fuzaro Siqueira",21638,"10/01/1994","AlaArmador",1.95,"2015/2016",4594121.75,74,66,294,626,84,167,19,66,69,94,13,45,58,80,29,13,83,111,56,11,6,6,241
"1028",1006,"Gemerson da Silva Barbosa",21658,"29/03/1993","AlaPivo",NA,"2015/2016",3878297,99,78,257,575,38,80,50,124,31,43,33,107,140,15,9,1,66,49,14,4,1,1,269
"1029",1007,"Vinicius de Oliveira Cornelio Pastor",21652,"09/09/1990","Ala",2,"2015/2016",3000049.25,93,73,63,107,11,20,10,18,11,13,9,23,32,6,9,0,25,11,8,2,4,4,81
"1030",1010,"Gustavo Scaglia de Paula",21638,"23/01/1993","Ala",NA,"2015/2016",2169198.35,74,66,49,126,4,15,10,28,11,12,5,15,20,13,5,2,7,16,4,0,0,0,55
"1031",1011,"Caleb Franklin Brown",21292,"14/06/1989","Armador",1.85,"2015/2016",2960752.4,75,84,196,362,47,88,15,39,57,69,12,29,41,45,23,0,31,64,20,2,0,0,203
"1032",1013,"Arthur Pecos Fernandes da Silva",21660,"01/11/1994","Armador",1.84,"2015/2016",4490125.55,83,78,236,478,67,136,16,46,54,68,19,61,80,93,17,0,36,66,33,6,0,0,269
"1033",1016,"Tyrone Denell Curnell",21677,"22/04/1988","AlaPivo",NA,"2015/2016",5493684.7,79,75,441,926,116,207,37,128,98,128,39,195,234,87,52,10,109,127,54,5,18,18,537
"1034",1018,"Pedro Henrique Wellausen Rava",21358,"08/09/1995","Armador",1.83,"2015/2016",3322687.75,70,71,120,301,9,34,23,64,33,41,5,43,48,47,14,1,36,42,26,2,0,0,126
"1035",1038,"Renan Michel Leichtweis",21646,"01/07/1989","Pivo",NA,"2015/2016",3751108.25,81,58,234,418,94,166,3,12,37,50,53,81,134,7,11,11,55,51,15,2,5,5,274
"1036",1047,"Desmond Holloway",21671,"28/03/1990","Ala",NA,"2015/2016",6289182.85,86,89,630,1288,172,353,39,122,169,216,63,135,198,108,65,10,99,193,49,14,6,6,615
"1037",1058,"Jefferson Campos",21679,"09/02/1991","AlaArmador",NA,"2015/2016",3978990.4,100,80,304,680,79,139,36,116,38,54,17,57,74,64,36,6,64,67,43,8,8,8,275
"1038",1061,"Wesley Alexandre Sena da Silva ",21671,"02/05/1996","Pivo",2.11,"2015/2016",3740483,86,89,150,294,48,96,6,14,36,60,35,49,84,7,6,7,52,46,15,0,18,18,153
"1039",1224,"João Pedro de Moraes Demétrio",21264,"20/05/1995","AlaPivo",2.08,"2015/2016",419696.4,74,89,25,40,9,16,0,0,7,8,9,16,25,2,1,7,9,5,6,1,0,0,45
"1040",1226,"Paulo Sérgio Prestes",21675,"15/02/1988","Pivo",2.08,"2015/2016",2904939.6,77,83,207,341,87,139,1,4,30,51,59,56,115,19,8,7,47,50,12,2,5,5,257
"1041",1227,"Rashaun Durrel Mc Lemore",21666,"13/05/1986","AlaArmador",NA,"2015/2016",3279493.1,95,80,221,488,48,83,25,85,50,67,11,45,56,24,18,0,41,56,13,0,5,5,187
"1042",1235,"Leonardo Joanes Eltink",21669,"22/03/1995","Ala",NA,"2015/2016",829000,109,83,11,21,1,3,3,5,0,0,3,4,7,2,0,0,4,3,0,0,0,0,16
"1043",1325,"Victor Chastinet Aragão de Gusmão",21283,"03/09/1993","Armador",1.87,"2015/2016",26.25,88,65,11,26,2,5,2,4,1,4,2,3,5,1,1,0,1,3,0,0,0,0,9
"1044",11296,"Daniel Pereira Lorio",21398,"26/05/1994","Armador",NA,"2015/2016",11.45,62,92,6,9,1,1,0,1,4,4,1,1,2,3,0,0,4,2,0,0,0,0,9
"1045",11304,"Thiago César Carneiro Marcello",21632,"12/10/1991","Ala",1.86,"2015/2016",2659740,88,60,97,191,13,25,21,44,8,9,6,27,33,35,10,1,24,13,16,3,0,0,119
"1046",11387,"Patrick Luiz de Ana Vieira",21635,"18/10/1993","Armador",1.86,"2015/2016",1178510.1,70,77,30,75,8,18,2,9,8,12,2,10,12,5,4,0,12,12,1,2,0,0,23
